,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fiblr__bin_num_percent,param_fiblr__eta,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,53.911104106903075,0.7305046865957191,0.1783381462097168,0.04230536032509205,0.01,0.1,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 0.1}",0.3720038350910834,0.38638542665388304,0.34132310642377756,0.32406519654841803,0.27612655800575264,0.31064237775647174,0.274209012464046,0.32502396931927136,0.36720997123681687,0.3202301054650048,0.32972195589645253,0.036056612858989055,11,0.3711515926281027,0.34579737935442634,0.3284329391711942,0.3494194098220944,0.3096836049856184,0.33354639394907853,0.3090444231383829,0.34377330350484714,0.332907212101843,0.3482475764354959,0.33720038350910836,0.017887771064139902
2,52.11277003288269,0.5925686646312749,0.19036972522735596,0.04344101492162073,0,0.1,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 0.1}",0.37679769894535,0.38638542665388304,0.33557046979865773,0.3211888782358581,0.26462128475551294,0.31351869606903165,0.274209012464046,0.32502396931927136,0.3652924256951103,0.3231064237775647,0.32857142857142857,0.037992210340031064,12,0.37488015340364333,0.34579737935442634,0.3243847874720358,0.3469692127410248,0.3026526046660275,0.33194843933098966,0.3043570895919889,0.34377330350484714,0.3362096516458933,0.348993288590604,0.33599659103014806,0.020547318786197907
6,51.6662458896637,0.5423356898103304,0.195302152633667,0.04061250459103906,0.001,0.1,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.1}",0.3451581975071908,0.38638542665388304,0.3422818791946309,0.3202301054650048,0.2694151486097795,0.2981783317353787,0.27804410354745923,0.32502396931927136,0.3652924256951103,0.31255992329817833,0.3242569511025887,0.035046521957899035,13,0.33610312133802067,0.34579737935442634,0.3334398636412059,0.34867369766698625,0.31234686268243317,0.32779375732395866,0.3161819537658464,0.3472888036646426,0.336529242569511,0.3438798338127197,0.33480345158197505,0.012075744916737116
12,53.1241016626358,0.38303195976883286,0.18031823635101318,0.040997253545949096,0.1,0.001,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 0.001}",0.2684563758389262,0.3710450623202301,0.2837967401725791,0.35282837967401726,0.28859060402684567,0.3537871524448706,0.21572387344199426,0.30393096836049854,0.274209012464046,0.2857142857142857,0.29980824544582935,0.044839517738744755,14,0.27452860338766377,0.3504847129008203,0.271865345690849,0.34366677319697453,0.3131991051454139,0.37360178970917224,0.24267604133375945,0.2922126344945137,0.2649408756791307,0.3107489080643443,0.30379247896026423,0.04004349574698973
5,51.42683608531952,0.27953441499998305,0.16887764930725097,0.03579079396620563,0.001,0.01,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.01}",0.30201342281879195,0.3432406519654842,0.31351869606903165,0.2598274209012464,0.2521572387344199,0.2473633748801534,0.2665388302972196,0.25119846596356665,0.35570469798657717,0.23969319271332695,0.2831255992329818,0.04015426900198542,15,0.27484819431128155,0.3033983168211356,0.28560775540641314,0.27399595184830083,0.2787898157025674,0.2677106636838181,0.31639501438159157,0.2692020879940343,0.30520933205496964,0.27293064876957496,0.28480877809736876,0.01639952693541172
9,52.255054926872255,0.5799825458559603,0.20826101303100586,0.04532931502202071,0.01,0.01,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 0.01}",0.29913710450623204,0.3231064237775647,0.28475551294343243,0.2857142857142857,0.26270373921380635,0.23010546500479387,0.24544582933844677,0.27612655800575264,0.31543624161073824,0.2224352828379674,0.274496644295302,0.03247127140755442,16,0.2767657398529882,0.28550122509854053,0.26217108767444336,0.3127729839139235,0.2922126344945137,0.2619580270586982,0.27697880046873335,0.2882710131032279,0.2596143602855012,0.25716416320443164,0.2773410035155002,0.016885520911621703
1,52.01919159889221,0.45073202270842666,0.20672791004180907,0.0432737652868884,0,0.01,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 0.01}",0.28954937679769893,0.3432406519654842,0.31543624161073824,0.26174496644295303,0.24256951102588686,0.23777564717162034,0.2464046021093001,0.23202301054650049,0.3288590604026846,0.24544582933844677,0.2743048897411314,0.03943447675057198,17,0.26664536060509214,0.3033983168211356,0.29178651326302335,0.2775114520080963,0.2857142857142857,0.2693086183019069,0.2776179823159689,0.24299563225737722,0.2751677852348993,0.2710131032278683,0.2761159049749654,0.015317150534772533
8,51.54790723323822,0.3288177339939262,0.18333818912506103,0.05025887608170736,0.01,0.001,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 0.001}",0.22818791946308725,0.20134228187919462,0.20325982742090123,0.21380632790028764,0.1629913710450623,0.20517737296260785,0.18887823585810162,0.16682646212847554,0.2099712368168744,0.16778523489932887,0.19482262703739214,0.021183454618817224,18,0.22744220730797912,0.19505699371471183,0.19100884201555343,0.20539043357835304,0.16043464365612017,0.22009161606477043,0.18877170555022904,0.18269947800149142,0.2007031000319591,0.18632150846915949,0.1957920528390327,0.018144988709386606
0,53.348053622245786,0.8003926397325929,0.17597715854644774,0.04883494520577709,0,0.001,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 0.001}",0.2195589645254075,0.1965484180249281,0.21380632790028764,0.16874400767018216,0.1629913710450623,0.18312559923298177,0.19079578139980824,0.20517737296260785,0.15915627996164908,0.18983700862895495,0.18897411313518697,0.01970715391900996,19,0.20656226696495153,0.16267178012144456,0.21764141898370087,0.18163417492276554,0.1623521891978268,0.20230105465004794,0.20134228187919462,0.2060296154255886,0.15777138595930543,0.18951741770533717,0.1887823585810163,0.0204464633136954
4,51.818016338348386,0.49902743308487957,0.17836079597473145,0.03927130245149199,0.001,0.001,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.001}",0.1725790987535954,0.18312559923298177,0.20709491850431447,0.1840843720038351,0.21476510067114093,0.16490891658676893,0.14669223394055608,0.19271332694151486,0.1955896452540748,0.1601150527325024,0.18216682646212848,0.02028433294973406,20,0.16533503781825928,0.18451049323532545,0.18525620539043358,0.19612229679343773,0.2214765100671141,0.168530947054437,0.17289868967721317,0.21391285820816022,0.1829125386172366,0.18259294769361883,0.18735485245552358,0.017463047126708115
