,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_LogisticRegression__C,param_LogisticRegression__max_iter,param_LogisticRegression__multi_class,param_LogisticRegression__solver,param_LogisticRegression__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
395,0.3462836265563965,0.07295026098451032,0.0007510185241699219,3.798854234311211e-05,1,50,multinomial,saga,0.001,"{'LogisticRegression__C': 1, 'LogisticRegression__max_iter': 50, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.001}",0.3536754507628294,0.39355742296918766,0.3487394957983193,0.35714285714285715,0.3277310924369748,0.32492997198879553,0.3067226890756303,0.3557422969187675,0.4005602240896359,0.34173669467787116,0.3510563872953687,0.027567747674644223,1,0.36616868969810146,0.36297217472407894,0.3634385201305767,0.35364526659412404,0.36887921653971706,0.36732473185139125,0.3603295507539251,0.3615731385045857,0.34758277630965334,0.3653039017565677,0.36172179668627213,0.00621965548699362
407,0.3048886299133301,0.07538683559063904,0.0007428169250488281,4.291762239979122e-05,1,100,multinomial,saga,0.001,"{'LogisticRegression__C': 1, 'LogisticRegression__max_iter': 100, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.001}",0.3536754507628294,0.39355742296918766,0.3487394957983193,0.35714285714285715,0.3277310924369748,0.32492997198879553,0.3067226890756303,0.3557422969187675,0.4005602240896359,0.34173669467787116,0.3510563872953687,0.027567747674644223,1,0.36616868969810146,0.36297217472407894,0.3634385201305767,0.35364526659412404,0.36887921653971706,0.36732473185139125,0.3603295507539251,0.3615731385045857,0.34758277630965334,0.3653039017565677,0.36172179668627213,0.00621965548699362
419,0.35451292991638184,0.07686475615932792,0.0007631778717041016,2.7479848656757376e-05,1,150,multinomial,saga,0.001,"{'LogisticRegression__C': 1, 'LogisticRegression__max_iter': 150, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.001}",0.3536754507628294,0.39355742296918766,0.3487394957983193,0.35714285714285715,0.3277310924369748,0.32492997198879553,0.3067226890756303,0.3557422969187675,0.4005602240896359,0.34173669467787116,0.3510563872953687,0.027567747674644223,1,0.36616868969810146,0.36297217472407894,0.3634385201305767,0.35364526659412404,0.36887921653971706,0.36732473185139125,0.3603295507539251,0.3615731385045857,0.34758277630965334,0.3653039017565677,0.36172179668627213,0.00621965548699362
431,0.31758320331573486,0.07503867425570038,0.00074005126953125,3.143673506632386e-05,1,200,multinomial,saga,0.001,"{'LogisticRegression__C': 1, 'LogisticRegression__max_iter': 200, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.001}",0.3536754507628294,0.39355742296918766,0.3487394957983193,0.35714285714285715,0.3277310924369748,0.32492997198879553,0.3067226890756303,0.3557422969187675,0.4005602240896359,0.34173669467787116,0.3510563872953687,0.027567747674644223,1,0.36616868969810146,0.36297217472407894,0.3634385201305767,0.35364526659412404,0.36887921653971706,0.36732473185139125,0.3603295507539251,0.3615731385045857,0.34758277630965334,0.3653039017565677,0.36172179668627213,0.00621965548699362
346,0.44822494983673095,0.09855722378001598,0.0007407426834106446,3.865682844796902e-05,0.1,50,multinomial,saga,0.0001,"{'LogisticRegression__C': 0.1, 'LogisticRegression__max_iter': 50, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.0001}",0.3536754507628294,0.39355742296918766,0.3431372549019608,0.35294117647058826,0.3277310924369748,0.32212885154061627,0.3081232492997199,0.3543417366946779,0.4019607843137255,0.34173669467787116,0.3499370365188191,0.027879027937993635,5,0.366791160908808,0.3634385201305767,0.3576869267837712,0.3524016788434634,0.3698119073527126,0.36312762319291153,0.36126224156692055,0.35955230840976216,0.34851546712264886,0.3632830716617441,0.3605870905973319,0.0060671543148320016
358,0.5238146543502807,0.1874528981892593,0.0007358312606811524,3.71056296810789e-05,0.1,100,multinomial,saga,0.0001,"{'LogisticRegression__C': 0.1, 'LogisticRegression__max_iter': 100, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.0001}",0.3536754507628294,0.39355742296918766,0.3431372549019608,0.35294117647058826,0.3277310924369748,0.32212885154061627,0.3081232492997199,0.3543417366946779,0.4019607843137255,0.34173669467787116,0.3499370365188191,0.027879027937993635,5,0.366791160908808,0.3634385201305767,0.3576869267837712,0.3524016788434634,0.3698119073527126,0.36312762319291153,0.36126224156692055,0.35955230840976216,0.34851546712264886,0.3632830716617441,0.3605870905973319,0.0060671543148320016
370,0.4850850343704224,0.11551539454318642,0.000748896598815918,3.879202164633687e-05,0.1,150,multinomial,saga,0.0001,"{'LogisticRegression__C': 0.1, 'LogisticRegression__max_iter': 150, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.0001}",0.3536754507628294,0.39355742296918766,0.3431372549019608,0.35294117647058826,0.3277310924369748,0.32212885154061627,0.3081232492997199,0.3543417366946779,0.4019607843137255,0.34173669467787116,0.3499370365188191,0.027879027937993635,5,0.366791160908808,0.3634385201305767,0.3576869267837712,0.3524016788434634,0.3698119073527126,0.36312762319291153,0.36126224156692055,0.35955230840976216,0.34851546712264886,0.3632830716617441,0.3605870905973319,0.0060671543148320016
382,0.4797531604766846,0.09339574378113083,0.0007620811462402344,3.065328673251714e-05,0.1,200,multinomial,saga,0.0001,"{'LogisticRegression__C': 0.1, 'LogisticRegression__max_iter': 200, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'saga', 'LogisticRegression__tol': 0.0001}",0.3536754507628294,0.39355742296918766,0.3431372549019608,0.35294117647058826,0.3277310924369748,0.32212885154061627,0.3081232492997199,0.3543417366946779,0.4019607843137255,0.34173669467787116,0.3499370365188191,0.027879027937993635,5,0.366791160908808,0.3634385201305767,0.3576869267837712,0.3524016788434634,0.3698119073527126,0.36312762319291153,0.36126224156692055,0.35955230840976216,0.34851546712264886,0.3632830716617441,0.3605870905973319,0.0060671543148320016
387,0.1820822238922119,0.05928178536259897,0.000750732421875,4.1080538216264924e-05,1,50,multinomial,lbfgs,1e-05,"{'LogisticRegression__C': 1, 'LogisticRegression__max_iter': 50, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'lbfgs', 'LogisticRegression__tol': 1e-05}",0.3536754507628294,0.39355742296918766,0.33613445378151263,0.35714285714285715,0.3277310924369748,0.32492997198879553,0.3067226890756303,0.3557422969187675,0.4019607843137255,0.34173669467787116,0.3499370365188191,0.028186612046967634,5,0.36616868969810146,0.3628167262552464,0.3530234727187937,0.35364526659412404,0.36919011347738223,0.36732473185139125,0.3603295507539251,0.3617285869734183,0.34727187937198817,0.3653039017565677,0.3606802919450939,0.0067952645662888505
388,0.17454802989959717,0.07147693542905273,0.0007491827011108399,3.9730015077975924e-05,1,50,multinomial,lbfgs,0.0001,"{'LogisticRegression__C': 1, 'LogisticRegression__max_iter': 50, 'LogisticRegression__multi_class': 'multinomial', 'LogisticRegression__solver': 'lbfgs', 'LogisticRegression__tol': 0.0001}",0.3536754507628294,0.39355742296918766,0.33613445378151263,0.35714285714285715,0.3277310924369748,0.32492997198879553,0.3067226890756303,0.3557422969187675,0.4019607843137255,0.34173669467787116,0.3499370365188191,0.028186612046967634,5,0.36616868969810146,0.3628167262552464,0.3530234727187937,0.35364526659412404,0.36919011347738223,0.36732473185139125,0.3603295507539251,0.3617285869734183,0.34727187937198817,0.3653039017565677,0.3606802919450939,0.0067952645662888505
