,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fiblr__bin_num_percent,param_fiblr__eta,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
19,43.54608025550842,1.1602257196571224,0.13916094303131105,0.0038987182200477767,1,1,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 1}",1.0,1.0,1.0,1.0,0.9989361702127659,1.0,1.0,0.9989304812834224,1.0,0.9989304812834224,0.9996803409696324,0.0004889716225505462,1,0.9998815867377147,0.9998815867377147,0.9998815867377147,0.9998815867377147,0.9997631734754292,0.9998815867377147,0.9998815867377147,1.0,0.9998816568047337,0.9998816568047337,0.9998816007511184,5.29560281980825e-05
18,43.217842888832095,0.5167109855458984,0.13796043395996094,0.000679055156549664,1,0.1,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 0.1}",1.0,1.0,1.0,1.0,0.997872340425532,1.0,0.9946808510638298,0.9978609625668449,1.0,0.9989304812834224,0.9989344698987747,0.0016497640780116618,2,0.9991711071640024,0.9991711071640024,0.999052693901717,0.9992895204262877,0.999052693901717,0.999052693901717,0.9992895204262877,0.9995266272189349,0.9994082840236687,0.9995266272189349,0.999254087534727,0.00017615134568007608
17,43.32729086875916,0.514598774376982,0.138067889213562,0.000807778204960382,1,0.01,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 0.01}",0.9989361702127659,1.0,1.0,0.9968085106382979,0.9904255319148936,0.9968085106382979,0.9904255319148936,0.9946524064171123,0.9989304812834224,0.9946524064171123,0.9961640916355887,0.0034080656613469547,3,0.996210775606868,0.9964476021314387,0.9963291888691533,0.9963291888691533,0.996210775606868,0.9965660153937241,0.9966844286560095,0.9969230769230769,0.9966863905325444,0.9968047337278106,0.9965192176316646,0.0002386790453020436
16,43.26588010787964,0.3115294654056048,0.1381152868270874,0.0008907553993982958,1,0.001,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 0.001}",0.9989361702127659,1.0,0.9989361702127659,0.9968085106382979,0.9882978723404255,0.997872340425532,0.9893617021276596,0.9935828877005347,0.9989304812834224,0.9935828877005347,0.995631326584976,0.003998176010363559,4,0.9965660153937241,0.996210775606868,0.995618709295441,0.995618709295441,0.9957371225577265,0.9969212551805803,0.9955002960331557,0.9957396449704142,0.9946745562130177,0.9957396449704142,0.9958326729516781,0.0005861289961554696
15,30.150663328170776,0.6406217685887524,0.09942495822906494,0.0010261891396663723,0.1,1,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 1}",1.0,0.9989361702127659,0.9946808510638298,0.9925531914893617,0.9595744680851064,0.9744680851063829,0.9787234042553191,0.9743315508021391,0.9903743315508021,0.9721925133689839,0.9835908364411294,0.01286341750414976,5,0.9848431024274719,0.9834221432800474,0.9835405565423327,0.9838957963291889,0.9862640615748964,0.9878034339846062,0.9844878626406157,0.9854437869822485,0.983905325443787,0.9853254437869823,0.9848931512992177,0.0013026847107150484
14,30.033311867713927,0.5375366840731844,0.099635910987854,0.0009667031563704577,0.1,0.1,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 0.1}",0.9914893617021276,0.9946808510638298,0.9904255319148936,0.9765957446808511,0.9287234042553192,0.9436170212765957,0.9468085106382979,0.9550802139037433,0.9754010695187165,0.9454545454545454,0.9648375066595631,0.022496671707319914,6,0.9698046181172292,0.9644760213143873,0.9645944345766726,0.9657785671995264,0.9695677915926584,0.9707519242155122,0.9679100059206631,0.9671005917159763,0.9655621301775148,0.9675739644970415,0.9673120049327183,0.0021082491983162315
3,33.76225867271423,0.3301329161047848,0.1555340528488159,0.0313949422721923,0,1,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 1}",1.0,0.9989361702127659,0.9882978723404255,0.9851063829787234,0.9148936170212766,0.9361702127659575,0.9414893617021277,0.946524064171123,0.9743315508021391,0.9272727272727272,0.9613212573255194,0.02989876611184141,7,0.9600947306098283,0.9602131438721137,0.9611604499703967,0.9617525162818236,0.9661338069863825,0.9648312611012433,0.9640023682652457,0.9641420118343196,0.9617751479289941,0.9642603550295858,0.9628365791879933,0.0019862579802669075
7,33.025932216644286,0.4220356649277561,0.12407293319702148,0.02239838455049111,0.001,1,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 1}",1.0,0.9989361702127659,0.9882978723404255,0.9851063829787234,0.9148936170212766,0.9361702127659575,0.9414893617021277,0.946524064171123,0.9743315508021391,0.9272727272727272,0.9613212573255194,0.02989876611184141,7,0.9600947306098283,0.9602131438721137,0.9610420367081113,0.9618709295441089,0.9660153937240971,0.9648312611012433,0.9643576080521018,0.9641420118343196,0.9617751479289941,0.9642603550295858,0.9628602618404504,0.001995055756187558
11,32.736654210090634,0.28342805126605747,0.15229153633117676,0.062087495135067686,0.01,1,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 1}",1.0,0.9989361702127659,0.9882978723404255,0.9851063829787234,0.9148936170212766,0.9361702127659575,0.9414893617021277,0.946524064171123,0.9743315508021391,0.9272727272727272,0.9613212573255194,0.02989876611184141,7,0.9600947306098283,0.9603315571343991,0.9609236234458259,0.9617525162818236,0.9661338069863825,0.9651865008880994,0.9642391947898165,0.9641420118343196,0.9616568047337278,0.9642603550295858,0.9628721101733808,0.002051808230393114
6,32.76729953289032,0.40904353068590393,0.1255469799041748,0.02734021852599775,0.001,0.1,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.1}",0.997872340425532,0.9989361702127659,0.9840425531914894,0.975531914893617,0.8787234042553191,0.9,0.9085106382978724,0.9176470588235294,0.9572192513368984,0.9005347593582887,0.9419286094832179,0.04324950816875068,10,0.9372409709887507,0.9375962107756068,0.9387803433984606,0.939846062759029,0.9488454706927176,0.9462403789224393,0.9452930728241563,0.9454437869822485,0.941301775147929,0.9460355029585799,0.9426623575449918,0.003962048177980385
