,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_GaussianNB__var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.29063825607299804,0.09583812056553356,0.006067085266113281,0.005391211053665531,1e-11,{'GaussianNB__var_smoothing': 1e-11},0.33766233766233766,0.3155844155844156,0.3142857142857143,0.3168831168831169,0.35255570117955437,0.28833551769331583,0.31716906946264745,0.3302752293577982,0.35255570117955437,0.3145478374836173,0.3239749281796814,0.018632338046342317,1,0.3327526132404181,0.32752613240418116,0.31910569105691056,0.32650987224157957,0.342422044960116,0.33270485859318344,0.32124728063814356,0.33270485859318344,0.31820159535895576,0.33618564176939814,0.32893605888560695,0.007458273835892046
1,0.025510668754577637,0.014442908000840507,0.006425261497497559,0.008201378928357244,1e-10,{'GaussianNB__var_smoothing': 1e-10},0.33766233766233766,0.3155844155844156,0.3142857142857143,0.3168831168831169,0.35255570117955437,0.28833551769331583,0.31716906946264745,0.3302752293577982,0.35255570117955437,0.3145478374836173,0.3239749281796814,0.018632338046342317,1,0.3327526132404181,0.32752613240418116,0.31910569105691056,0.32650987224157957,0.342422044960116,0.33270485859318344,0.32124728063814356,0.33270485859318344,0.31820159535895576,0.33618564176939814,0.32893605888560695,0.007458273835892046
2,0.023166918754577638,0.012226312741960012,0.009242057800292969,0.007624951750636703,1e-09,{'GaussianNB__var_smoothing': 1e-09},0.33766233766233766,0.3155844155844156,0.3142857142857143,0.3168831168831169,0.35255570117955437,0.28833551769331583,0.31716906946264745,0.3302752293577982,0.35255570117955437,0.3145478374836173,0.3239749281796814,0.018632338046342317,1,0.3327526132404181,0.32752613240418116,0.31910569105691056,0.32650987224157957,0.342422044960116,0.33270485859318344,0.32124728063814356,0.33270485859318344,0.31820159535895576,0.33618564176939814,0.32893605888560695,0.007458273835892046
3,0.03327662944793701,0.014365568092034486,0.013137745857238769,0.014795742684466666,1e-08,{'GaussianNB__var_smoothing': 1e-08},0.33766233766233766,0.3155844155844156,0.3142857142857143,0.3168831168831169,0.35255570117955437,0.28833551769331583,0.31716906946264745,0.3302752293577982,0.35255570117955437,0.3145478374836173,0.3239749281796814,0.018632338046342317,1,0.3327526132404181,0.32752613240418116,0.31910569105691056,0.32650987224157957,0.342422044960116,0.33270485859318344,0.32124728063814356,0.33270485859318344,0.31820159535895576,0.33618564176939814,0.32893605888560695,0.007458273835892046
4,0.016942286491394044,0.014658061811103205,0.005042672157287598,0.00773995421805587,1e-07,{'GaussianNB__var_smoothing': 1e-07},0.33766233766233766,0.3155844155844156,0.3142857142857143,0.3168831168831169,0.35255570117955437,0.28833551769331583,0.31716906946264745,0.3302752293577982,0.35255570117955437,0.3145478374836173,0.3239749281796814,0.018632338046342317,1,0.3327526132404181,0.32752613240418116,0.31910569105691056,0.32650987224157957,0.342422044960116,0.33270485859318344,0.32124728063814356,0.33270485859318344,0.31820159535895576,0.33618564176939814,0.32893605888560695,0.007458273835892046
